Mcat Name,Subcat name,PC_ITEM_ID,PC_ITEM_FOB_PRICE,PC_ITEM_MOQ_UNIT_TYPE
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8828,22500,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8829,23500,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8830,58500,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8831,52500,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8832,13000,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8833,16500,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8834,14000,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8835,15000,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8836,15000,Piece
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8837,73000,Piece
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8838,22000,Kilowatt
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8839,13500,Piece
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8840,4000,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8841,21000,Piece
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8842,1800,Piece
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8843,13000,Piece
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8844,11000,Box
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8845,80000,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8846,15500,Number
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8847,50000,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8848,21500,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8849,25000,Unit
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8850,18,20' Container
Solar Pump Controller,"Countdown Timer, Servo Controller and Process Control Equipment",8851,45000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8852,120000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8853,4000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8854,525000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8855,7000000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8856,250000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8857,1500000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8858,1500000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8859,800000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8860,2500000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8861,1000000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8862,1000000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8863,450000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8864,275000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8865,185000,Number
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8866,1003000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8867,100,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8868,95000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8869,500,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8870,71000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8871,251000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8872,95000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8873,330000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8874,1000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8875,800000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8876,1000000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8877,1500000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8878,350000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8879,1400000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8880,2500000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8881,450000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8882,1,Packet
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8883,99000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8884,525000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8885,170000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8886,34000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8887,370000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8888,200000,No
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8889,875000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8890,2000000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8891,600000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8892,1500000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8893,2000000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8894,525000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8895,2000000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8896,8500,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8897,20000,No
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8898,2000000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8899,3900,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8900,3600,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8901,1150000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8902,300000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8903,250000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8904,500000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8905,500000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8906,50000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8907,370000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8908,150000,Set
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8909,450000,Piece
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8910,350000,Number
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8911,2000000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8912,1500000,Unit
Embroidery Machine,"Sewing, Knitting & Embroidery Machine, Tools & Equipment",8913,7500,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8914,4500,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8915,600,Unit
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8916,1560,Pieces
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8917,600,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8918,350,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8919,500,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8920,500,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8921,500,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8922,10500,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8923,330,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8924,525,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8925,500,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8926,500,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8927,1000,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8928,2150,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8929,575,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8930,1000,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8931,599,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8932,450,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8933,175,Unit
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8934,330,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8935,330,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8936,320,Square Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8937,320,Square Fee
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8938,320,Square Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8939,100,Square Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8940,1000,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8941,300,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8942,325,Box
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8943,400,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8944,750,Unit
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8945,50,Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8946,600,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8947,550,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8948,550,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8949,500,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8950,100,Kilogram
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8951,100,Kilogram
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8952,10,Inch
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8953,700,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8954,500,Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8955,600,Square Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8956,10,Square Inch
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8957,30,Square Inch
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8958,500,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8959,350,Square Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8960,280,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8961,280,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8962,2200,per nos
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8963,1350,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8964,70,Square Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8965,35,Square Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8966,750,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8967,50,Kilogram
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8968,700,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8969,1000,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8970,385,Number
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8971,400,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8972,550,Cubic Feet
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8973,200,Piece
Wooden Crates,"Crates, Trays, Pallets & Storage Boards",8974,200,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8975,8.5,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8976,400000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8977,250000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8978,375000,Number
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8979,70000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8980,29000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8981,290000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8982,32000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8983,70000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8984,70000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8985,70000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8986,250000,nos
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8987,400000,Box
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8988,380000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8989,500000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8990,150000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8991,45000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8992,55000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8993,68000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8994,1585000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8995,26000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8996,886345,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8997,400,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8998,12000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",8999,64000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9000,60000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9001,500000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9002,600000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9003,60000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9004,55000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9005,210000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9006,90,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9007,110,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9008,1370000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9009,200000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9010,420000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9011,31000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9012,173000,Set
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9013,200000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9014,140,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9015,200000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9016,250,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9017,1500000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9018,14500,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9019,490000,Piece
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9020,400000,Unit
Hair Removal Laser Machine,"Facial Kits, Head Massagers, Beauty Salon Tools and Spa Equipments",9021,450000,Unit
